f, RPR, RBV, F_last, Recl_last
661.721,0.785739,0.744284,0.169254,327120
661.733,0.785818,0.744359,0.16918,327235
661.709,0.785779,0.744322,0.169217,327178
661.689,0.785807,0.744349,0.169191,327218
661.662,0.785777,0.744321,0.169218,327176
661.874,0.785713,0.744259,0.169278,327083
661.654,0.785759,0.744303,0.169235,327149
661.64,0.785711,0.744257,0.169279,327081
661.619,0.785626,0.744177,0.169357,326959
661.598,0.785526,0.744082,0.169449,326816
661.6,0.785417,0.743979,0.169549,326660
661.581,0.785463,0.744023,0.169507,326726
661.575,0.785497,0.744055,0.169476,326775
661.567,0.785585,0.744138,0.169395,326901
661.554,0.785719,0.744265,0.169272,327092
661.545,0.785791,0.744333,0.169206,327195
661.534,0.785831,0.744372,0.169168,327254
661.532,0.785825,0.744365,0.169174,327244
661.529,0.785827,0.744368,0.169172,327248
661.526,0.785752,0.744296,0.169242,327139
661.522,0.785596,0.744149,0.169384,326918
661.52,0.785483,0.744042,0.169488,326756
661.52,0.785492,0.74405,0.16948,326768
661.518,0.785509,0.744066,0.169465,326792
661.518,0.785558,0.744113,0.169419,326864
661.518,0.785607,0.744159,0.169374,326933
661.518,0.785603,0.744155,0.169378,326927
661.518,0.785595,0.744147,0.169385,326915
661.518,0.785583,0.744136,0.169396,326899
661.518,0.785567,0.744122,0.16941,326876
661.518,0.785547,0.744102,0.169429,326848
661.517,0.785523,0.74408,0.169451,326813
661.517,0.785497,0.744055,0.169475,326775
661.517,0.785467,0.744026,0.169503,326732
661.516,0.785429,0.74399,0.169538,326679
661.514,0.785375,0.74394,0.169587,326602
661.512,0.785288,0.743856,0.169667,326477
661.509,0.785125,0.743703,0.169817,326246
661.506,0.785003,0.743587,0.169929,326072
661.5,0.785004,0.743588,0.169928,326074
661.492,0.785142,0.743718,0.169802,326269
661.482,0.785566,0.744121,0.169411,326875
661.48,0.78583,0.74437,0.16917,327251
661.477,0.785759,0.744303,0.169235,327150
661.475,0.785683,0.744231,0.169304,327041
661.475,0.785637,0.744188,0.169346,326976
661.474,0.785616,0.744168,0.169366,326946
661.474,0.785631,0.744182,0.169352,326967
661.473,0.785647,0.744197,0.169338,326989
661.473,0.785662,0.744211,0.169324,327011
661.472,0.785673,0.744222,0.169313,327027
661.471,0.785687,0.744235,0.169301,327047
661.469,0.785696,0.744243,0.169293,327059
661.468,0.785707,0.744254,0.169282,327075
661.467,0.785694,0.744242,0.169294,327057
661.466,0.785641,0.744191,0.169343,326981
661.465,0.785597,0.74415,0.169383,326918
661.465,0.785587,0.74414,0.169393,326903
661.465,0.785584,0.744138,0.169395,326900
661.465,0.785595,0.744147,0.169386,326915
661.464,0.785619,0.744171,0.169363,326950
661.464,0.785631,0.744182,0.169353,326966
661.464,0.785631,0.744182,0.169353,326966
661.464,0.785631,0.744182,0.169353,326966
661.444,0.785626,0.74418,0.169353,326968
661.251,0.785577,0.744164,0.169353,326985
659.959,0.785087,0.744001,0.169353,327162
658.165,0.784534,0.743924,0.169343,326279
655.248,0.783756,0.742362,0.169207,325466
650.121,0.781726,0.739928,0.168857,323363
641.5,0.778819,0.736182,0.168105,319993
631.378,0.774168,0.730374,0.166867,314401
631.966,0.769137,0.734025,0.165505,310359
626.469,0.771705,0.732117,0.166204,312432
625.019,0.772,0.727304,0.165137,312022
622.564,0.772138,0.729247,0.165006,313420
618.652,0.77234,0.729739,0.164744,315676
612.922,0.772201,0.728926,0.164115,318524
609.869,0.772128,0.733235,0.163144,323293
609.947,0.771089,0.736518,0.162278,324492
608.35,0.771615,0.734855,0.162714,323887
606.527,0.77021,0.732593,0.162038,323027
603.216,0.767654,0.729057,0.161255,322460
598.948,0.76372,0.723507,0.159844,323763
601.37,0.759681,0.718434,0.157567,332753
597.273,0.762131,0.72147,0.158948,327254
595.591,0.76066,0.716053,0.157614,331812
592.83,0.759996,0.71472,0.156309,339871
588.114,0.758694,0.710724,0.153692,351945
582.215,0.755847,0.699981,0.1499,380154
575.686,0.749616,0.682992,0.143696,403905
570.803,0.743168,0.663206,0.137857,445460
573.059,0.739769,0.656411,0.132269,465290
568.806,0.741785,0.660423,0.13555,453445
565.607,0.74101,0.656993,0.133639,470037
560.495,0.739927,0.653748,0.13043,489512
561.297,0.743763,0.66344,0.127014,520982
558.111,0.741714,0.65823,0.12883,503908
553.898,0.74478,0.669061,0.127802,502878
548.555,0.750066,0.685267,0.126389,503092
551.935,0.758149,0.720603,0.124042,496225
546.538,0.753157,0.698341,0.125495,500481
543.136,0.755146,0.706662,0.124653,500060
542.448,0.757459,0.717803,0.122642,505617
541.139,0.757732,0.719445,0.122153,507564
542.244,0.760248,0.735082,0.117788,525640
537.771,0.759035,0.727426,0.119862,516893
547.681,0.75949,0.733584,0.116401,535036
536.643,0.759134,0.728809,0.119014,521232
534.942,0.75879,0.729687,0.117757,527432
533.495,0.758597,0.731038,0.115899,538871
531.581,0.761049,0.741388,0.114366,547453
531.137,0.76416,0.755601,0.112863,555175
530.184,0.765979,0.763861,0.112103,558331
528.55,0.768793,0.77835,0.110914,562086
527.719,0.772745,0.799052,0.109111,568882
527.074,0.773538,0.803765,0.1086,571569
525.955,0.775262,0.812235,0.107587,577095
524.621,0.777832,0.825483,0.105345,596567
523.159,0.781485,0.849639,0.102584,613888
520.686,0.786577,0.885595,0.0997593,627428
517.961,0.796004,0.958765,0.0961661,640523
521.397,0.798202,1.00658,0.095207,648578
517.023,0.796733,0.973957,0.0958529,643135
516.043,0.791327,0.96339,0.100827,609919
515.89,0.784982,0.95078,0.10798,574282
515.541,0.784416,0.949827,0.109279,570347
515.387,0.784128,0.95662,0.110823,563365
515.189,0.784082,0.960292,0.111426,560622
515.156,0.783172,0.962681,0.112331,560504
515.119,0.783629,0.965591,0.112201,562416
515.059,0.784334,0.970941,0.111767,564131
514.968,0.784938,0.975135,0.1113,568470
514.823,0.785384,0.978965,0.110975,569174
