f, RPR, RBV, F_last, Recl_last
847.946,0.902596,2.4125,0.027848,1.01862e+06
831.87,0.896369,2.25842,0.0304959,888957
818.983,0.892709,2.16318,0.0321231,838038
806.523,0.886344,2.01267,0.0353706,727988
790.056,0.883672,1.9632,0.036865,674077
781.655,0.880473,1.90979,0.0390116,590200
770.014,0.882949,1.95644,0.0380289,597923
759.526,0.881719,1.93599,0.038615,579482
753.593,0.885772,2.01588,0.0368393,600474
744.295,0.886443,2.042,0.0366712,588617
734.363,0.888496,2.09972,0.0358804,590316
728.429,0.889399,2.1382,0.035323,599095
721.609,0.892354,2.20994,0.0337714,651590
713.421,0.895155,2.28987,0.0320686,717472
709.51,0.899057,2.40634,0.0295752,840572
703.131,0.89774,2.3652,0.0299129,839576
694.122,0.895202,2.28625,0.0302253,864148
692.727,0.890681,2.16233,0.030567,927321
690.103,0.890343,2.1549,0.0306279,927502
685.313,0.889535,2.13693,0.0307687,927717
677.77,0.886838,2.07677,0.0311927,940356
675.008,0.87906,1.91247,0.0334063,892697
671.357,0.879016,1.91362,0.0332266,907608
668.541,0.877418,1.88321,0.0337889,895733
666.874,0.874406,1.82402,0.0348767,876645
664.12,0.871878,1.7829,0.0355263,870964
659.808,0.86647,1.69541,0.037466,818333
654.648,0.854149,1.52268,0.0418565,743665
650.955,0.848648,1.44934,0.0453269,648269
646.505,0.842342,1.3788,0.048387,594796
640.567,0.837001,1.3227,0.0520439,532157
636.52,0.838376,1.33382,0.0531358,498245
633.147,0.84143,1.36468,0.0541298,452732
630.844,0.847516,1.43133,0.0522253,452705
627.885,0.85247,1.49367,0.0514008,429303
625.295,0.857609,1.56584,0.0500698,411991
622.466,0.866403,1.70732,0.0466197,405904
623.977,0.870325,1.78593,0.0462619,363076
621.464,0.868096,1.74029,0.0464659,386960
620.244,0.868582,1.75057,0.046006,388821
618.254,0.868732,1.75702,0.0458409,383766
615.298,0.866238,1.7269,0.046268,379166
612.577,0.860378,1.65137,0.0483355,363971
610.942,0.855034,1.57003,0.0500837,368872
608.544,0.852641,1.53698,0.0509235,370603
605.672,0.844981,1.44395,0.0539013,367422
604.011,0.842883,1.41283,0.0547252,373404
602.521,0.838251,1.36027,0.0561104,381183
601.065,0.839963,1.37324,0.0553927,388444
599.663,0.839474,1.36085,0.0549973,401498
598.756,0.83938,1.35715,0.0544369,419453
598.063,0.841843,1.3842,0.0530925,433222
597.299,0.845985,1.43016,0.0507624,464147
596.716,0.851686,1.49869,0.0483036,487018
596.112,0.855689,1.54898,0.0465602,508716
595.576,0.857212,1.5698,0.0461035,508070
594.673,0.85968,1.60763,0.0454233,501028
593.447,0.862883,1.66518,0.0448578,474766
592.856,0.863088,1.67483,0.045324,446504
592.244,0.861522,1.65597,0.046389,420868
591.249,0.858759,1.61886,0.0480537,390166
589.756,0.85105,1.51733,0.0526319,332996
588.562,0.842649,1.41643,0.058105,279853
587.87,0.839189,1.37366,0.0596354,278768
586.942,0.84241,1.40372,0.0581671,289645
586.226,0.843807,1.41732,0.0580377,286458
585.777,0.846455,1.44759,0.056286,300726
585.143,0.849757,1.49228,0.0542863,315202
584.572,0.85203,1.5253,0.0523813,339942
584.123,0.851027,1.51331,0.0519552,361213
583.545,0.84598,1.45116,0.0529788,386972
583.306,0.841941,1.40215,0.0538172,405901
583.171,0.839183,1.37141,0.0549793,398566
