f, RPR, RBV, F_last, Recl_last
559.626,0.804255,1.40858,0.0685225,210822
559.626,0.804244,1.40849,0.0685287,210773
559.626,0.804232,1.40843,0.0685368,210705
559.626,0.804226,1.40842,0.0685424,210642
559.626,0.804225,1.4085,0.0685454,210573
559.626,0.804235,1.40866,0.0685434,210509
559.626,0.80425,1.40883,0.0685371,210482
559.626,0.804261,1.40891,0.0685312,210494
559.626,0.804264,1.40891,0.0685273,210521
559.626,0.804262,1.40884,0.0685239,210569
559.626,0.80425,1.40866,0.0685224,210633
559.626,0.804232,1.40846,0.0685243,210680
559.626,0.804219,1.40835,0.0685276,210687
559.626,0.804215,1.40832,0.0685298,210675
559.626,0.804212,1.40833,0.068532,210654
559.626,0.804213,1.40837,0.0685334,210627
559.626,0.804217,1.40845,0.0685333,210594
559.626,0.804229,1.40858,0.0685297,210563
559.626,0.804237,1.40863,0.0685255,210569
559.626,0.804242,1.40865,0.0685218,210588
559.626,0.804244,1.40864,0.0685198,210602
559.626,0.804246,1.40864,0.0685174,210618
559.625,0.804249,1.40864,0.0685148,210632
559.625,0.80425,1.40865,0.0685142,210629
559.625,0.80425,1.40867,0.0685149,210617
559.625,0.80425,1.40868,0.0685158,210608
559.625,0.80425,1.40869,0.0685168,210599
559.625,0.804249,1.40869,0.0685178,210592
559.625,0.804249,1.40869,0.0685184,210589
559.625,0.804249,1.40867,0.0685182,210593
559.625,0.80425,1.40865,0.0685172,210602
559.625,0.80425,1.40863,0.0685162,210610
559.625,0.80425,1.40862,0.0685156,210614
559.625,0.80425,1.40861,0.0685153,210616
559.625,0.804249,1.4086,0.0685155,210613
559.625,0.804247,1.40861,0.0685166,210606
559.625,0.804246,1.40862,0.0685176,210601
559.625,0.804245,1.40863,0.0685182,210600
559.625,0.804245,1.40864,0.0685183,210602
559.625,0.804245,1.40864,0.0685179,210606
559.625,0.804245,1.40864,0.068517,210612
559.625,0.804246,1.40863,0.0685155,210619
559.625,0.804246,1.40861,0.0685129,210626
559.625,0.804247,1.40857,0.0685101,210624
559.625,0.804247,1.40855,0.0685095,210614
559.625,0.804247,1.40854,0.0685099,210600
559.625,0.804247,1.40854,0.0685104,210591
559.625,0.804248,1.40854,0.0685109,210583
559.625,0.804251,1.40855,0.0685108,210576
559.625,0.804256,1.40857,0.0685099,210574
559.625,0.804264,1.4086,0.068507,210585
559.625,0.804267,1.40861,0.0685047,210601
559.625,0.804269,1.40861,0.068502,210624
559.625,0.804267,1.4086,0.0685007,210636
559.625,0.804265,1.40858,0.0685002,210648
559.625,0.80426,1.40857,0.0685005,210651
559.625,0.804252,1.40855,0.0685042,210643
559.625,0.804243,1.40854,0.0685122,210620
559.625,0.80424,1.40853,0.0685183,210605
559.625,0.804242,1.40854,0.0685199,210600
559.625,0.804245,1.40855,0.0685199,210601
559.625,0.804249,1.40856,0.06852,210606
559.625,0.804252,1.40857,0.0685202,210613
559.625,0.804252,1.40857,0.0685204,210617
559.625,0.804252,1.40858,0.0685204,210622
559.625,0.804254,1.40859,0.0685199,210629
559.625,0.80426,1.40862,0.0685181,210637
559.625,0.804265,1.40866,0.0685161,210637
559.625,0.80427,1.40867,0.0685146,210630
559.625,0.804271,1.40868,0.0685148,210623
559.625,0.804271,1.40867,0.0685153,210619
559.625,0.80427,1.40866,0.0685166,210617
559.625,0.804266,1.40863,0.0685189,210619
559.625,0.804259,1.40858,0.0685225,210624
559.625,0.804254,1.40856,0.0685246,210630
559.625,0.80425,1.40854,0.0685258,210634
559.625,0.804248,1.40854,0.0685262,210635
559.625,0.804246,1.40854,0.068526,210634
559.625,0.804245,1.40853,0.0685259,210628
559.625,0.804244,1.40853,0.0685258,210620
559.625,0.804242,1.40851,0.0685266,210612
559.625,0.804239,1.4085,0.0685274,210606
559.625,0.804235,1.40848,0.0685289,210602
559.625,0.804231,1.40847,0.0685296,210606
559.625,0.80423,1.40847,0.06853,210612
559.625,0.804231,1.40848,0.0685295,210616
559.625,0.804233,1.40849,0.0685291,210620
559.625,0.804235,1.4085,0.0685281,210623
559.625,0.804239,1.40853,0.0685263,210625
559.625,0.804247,1.40857,0.068523,210628
559.625,0.804259,1.40863,0.068517,210627
559.625,0.804262,1.40864,0.0685154,210624
559.625,0.804262,1.40864,0.068515,210618
559.625,0.804261,1.40863,0.0685152,210615
559.625,0.804259,1.40862,0.0685155,210613
559.625,0.804257,1.40861,0.0685156,210611
559.625,0.804255,1.4086,0.0685153,210610
559.625,0.804254,1.4086,0.0685141,210613
559.625,0.804254,1.4086,0.0685132,210617
559.625,0.804255,1.40861,0.0685129,210620
559.625,0.804255,1.40861,0.0685132,210621
559.625,0.804255,1.40861,0.0685137,210621
559.625,0.804255,1.4086,0.0685148,210619
559.625,0.804253,1.40859,0.0685153,210618
559.625,0.804253,1.40858,0.0685152,210619
559.625,0.804253,1.40858,0.068515,210619
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210621
559.625,0.804254,1.40858,0.0685145,210621
559.625,0.804254,1.40858,0.0685145,210621
559.625,0.804254,1.40859,0.0685145,210621
559.625,0.804254,1.40859,0.0685145,210621
559.625,0.804254,1.40859,0.0685146,210621
559.625,0.804254,1.40859,0.0685146,210621
559.625,0.804253,1.40858,0.0685146,210621
559.625,0.804253,1.40858,0.0685147,210621
559.625,0.804253,1.40858,0.0685147,210621
559.625,0.804253,1.40858,0.0685146,210621
559.625,0.804253,1.40858,0.0685146,210621
559.625,0.804253,1.40858,0.0685146,210621
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
