f, RPR, RBV, F_last, Recl_last
782.215,0.829065,1.04473,0.0618221,319634
782.19,0.828995,1.04465,0.0618516,319505
782.15,0.828883,1.04451,0.0618986,319299
782.111,0.8288,1.0444,0.0619335,319145
782.23,0.828701,1.04428,0.0619751,318963
782.093,0.828762,1.04435,0.0619496,319075
782.074,0.828812,1.04442,0.0619283,319168
782.045,0.82893,1.04457,0.0618787,319385
782.068,0.829058,1.04473,0.0618247,319623
782.028,0.828994,1.04465,0.0618519,319503
782.009,0.829025,1.04468,0.061839,319560
781.98,0.829006,1.04466,0.061847,319525
782.104,0.82896,1.0446,0.061866,319441
781.969,0.82899,1.04464,0.0618536,319496
781.951,0.828941,1.04458,0.0618742,319405
781.922,0.828873,1.04449,0.061903,319279
781.902,0.828841,1.04445,0.0619164,319220
781.881,0.82883,1.04444,0.0619207,319201
781.876,0.82884,1.04445,0.0619167,319218
781.865,0.828836,1.04445,0.0619183,319212
781.849,0.828871,1.04449,0.0619036,319276
781.826,0.828931,1.04457,0.0618782,319387
781.805,0.828975,1.04462,0.0618599,319468
781.835,0.829024,1.04468,0.0618389,319560
781.793,0.828997,1.04465,0.0618503,319510
781.785,0.828969,1.04461,0.0618623,319457
781.771,0.828903,1.04453,0.0618899,319336
781.758,0.82884,1.04445,0.0619168,319218
781.747,0.828821,1.04443,0.0619245,319184
781.734,0.828806,1.04441,0.0619308,319157
781.719,0.828868,1.04449,0.0619046,319272
781.723,0.828935,1.04457,0.0618767,319394
781.713,0.828903,1.04453,0.0618902,319335
781.705,0.828941,1.04458,0.0618741,319405
781.694,0.828965,1.04461,0.0618641,319449
781.686,0.82895,1.04459,0.0618701,319423
781.676,0.82891,1.04454,0.061887,319349
781.682,0.828868,1.04449,0.0619049,319270
781.673,0.82889,1.04452,0.0618954,319312
781.669,0.828881,1.0445,0.0618993,319295
781.664,0.82888,1.0445,0.0618996,319294
781.676,0.82888,1.0445,0.0618995,319294
781.661,0.82888,1.0445,0.0618995,319294
781.659,0.82889,1.04452,0.0618953,319313
781.655,0.828907,1.04454,0.0618884,319343
781.656,0.828913,1.04454,0.0618857,319355
781.654,0.82891,1.04454,0.0618871,319349
781.652,0.828911,1.04454,0.0618865,319351
781.65,0.828905,1.04453,0.0618891,319340
781.649,0.828897,1.04452,0.0618925,319325
781.649,0.828893,1.04452,0.0618941,319318
781.648,0.828889,1.04451,0.061896,319309
781.648,0.828889,1.04451,0.0618959,319310
781.648,0.828892,1.04452,0.0618944,319317
781.648,0.828895,1.04452,0.0618935,319321
781.648,0.828896,1.04452,0.0618929,319323
781.648,0.828897,1.04452,0.0618926,319324
781.648,0.828897,1.04452,0.0618925,319325
781.648,0.828896,1.04452,0.0618927,319324
781.647,0.828895,1.04452,0.0618931,319322
781.647,0.828894,1.04452,0.0618938,319319
781.646,0.828891,1.04452,0.0618949,319314
781.644,0.828886,1.04451,0.0618969,319306
781.642,0.828879,1.0445,0.0619001,319291
781.639,0.828868,1.04449,0.0619047,319272
781.634,0.828868,1.04449,0.0619045,319272
781.634,0.828868,1.04449,0.0619045,319272
781.634,0.828868,1.04449,0.0619045,319272
781.614,0.828865,1.04448,0.0619045,319272
781.423,0.828826,1.04445,0.0619045,319271
780.261,0.828442,1.04412,0.0619045,319264
778.675,0.828071,1.04389,0.0619027,318218
776.144,0.827579,1.0436,0.0618983,317353
771.799,0.826298,1.04376,0.061895,315458
764.307,0.82483,1.04376,0.0618682,312768
753.953,0.821776,1.0422,0.0617882,307257
750.927,0.817699,1.04429,0.0617318,300125
748.164,0.81806,1.04439,0.0617621,299455
745.218,0.818718,1.05216,0.0618508,299607
740.781,0.819072,1.05418,0.061854,297971
734.566,0.819476,1.06278,0.0618238,294923
730.598,0.819624,1.07315,0.0616841,289460
732.185,0.818854,1.0684,0.0615242,283900
728.923,0.819301,1.07112,0.0616169,287111
726.689,0.818386,1.07491,0.0616754,284835
723.27,0.816473,1.07328,0.0617549,280715
718.163,0.813581,1.07277,0.0619112,274762
719.181,0.811527,1.08047,0.0622535,268437
715.787,0.812609,1.07616,0.0620687,271828
713.162,0.812571,1.07806,0.0621482,269036
709.431,0.812623,1.08891,0.0622125,265403
704.135,0.812223,1.09247,0.0620809,258702
698.999,0.813385,1.11669,0.0621935,252388
697.011,0.812368,1.12244,0.0623502,245943
693.848,0.811682,1.12335,0.0625162,243817
692.088,0.811167,1.12456,0.0628406,241786
689.434,0.810179,1.12211,0.0629678,239681
684.744,0.809524,1.1189,0.0633674,238716
678.636,0.807342,1.10761,0.064021,235889
677.51,0.805807,1.10021,0.0650911,233338
675.371,0.805391,1.09861,0.065247,232360
673.429,0.805119,1.09665,0.0654699,230518
671.584,0.80501,1.10207,0.0655982,227374
668.814,0.805081,1.10736,0.0656432,224153
668.656,0.806341,1.12614,0.0655704,219645
667.385,0.805733,1.11692,0.0656057,221818
664.99,0.805861,1.12239,0.0654652,219068
661.554,0.806483,1.13039,0.0655465,217148
655.502,0.805736,1.13073,0.0654208,215173
648.721,0.805144,1.13205,0.0656711,214970
648.711,0.80395,1.14749,0.0650587,208345
645.087,0.804483,1.1399,0.0653532,211514
652.996,0.803081,1.13814,0.0653836,210575
644.179,0.804108,1.13941,0.0653608,211280
642.499,0.803643,1.1382,0.0653524,210951
640.985,0.802879,1.1389,0.065162,208877
639.08,0.803175,1.14499,0.0651029,206434
641.111,0.803996,1.15467,0.0650917,203016
638.466,0.803438,1.1481,0.0650993,205313
637.557,0.803985,1.15604,0.0649918,202655
637.057,0.804928,1.16548,0.0650575,200070
636.189,0.805147,1.16969,0.065023,198237
635.11,0.80537,1.17165,0.0651762,196989
633.824,0.805487,1.17621,0.0651694,194335
632.722,0.806146,1.18493,0.0649871,192022
632.357,0.806875,1.19425,0.0645882,191551
631.981,0.806605,1.19569,0.0644192,192969
631.504,0.805917,1.1941,0.0643118,195502
631.176,0.804999,1.19518,0.0642119,199154
631.018,0.804697,1.19979,0.0642608,199233
630.748,0.804136,1.20021,0.0644333,199326
630.572,0.804396,1.20945,0.0646507,196482
630.413,0.804451,1.2145,0.0648354,194376
630.357,0.803559,1.21254,0.0651672,193965
630.303,0.803042,1.20992,0.0653155,194490
630.3,0.802429,1.20569,0.0655442,194774
630.268,0.80279,1.20817,0.0654096,194607
630.25,0.802688,1.20826,0.0655398,193584
630.215,0.802641,1.20881,0.0656174,192831
630.162,0.802409,1.20821,0.0656347,193092
630.071,0.802159,1.20826,0.065613,193569
629.893,0.802245,1.20961,0.0658172,191026
628.808,0.803099,1.22326,0.0678953,167368
626.602,0.798394,1.18106,0.0697811,166509
624.434,0.799225,1.17302,0.0673866,191624
620.589,0.807887,1.23618,0.0633433,204710
615.273,0.81561,1.28746,0.0611861,207113
619.105,0.778649,1.02153,0.0825146,143205
613.364,0.802094,1.17732,0.0685988,179774
612.991,0.780503,1.07206,0.0771514,159009
612.213,0.789837,1.11571,0.0734067,167483
610.375,0.786479,1.11123,0.0747573,163851
611.466,0.799614,1.14952,0.0688005,181150
609.38,0.7937,1.132,0.0714564,173037
607.414,0.79515,1.1428,0.0707046,175214
594.521,0.809154,1.25611,0.0636217,198550
589.622,0.8151,1.35314,0.0595381,219948
584.141,0.810507,1.34789,0.061156,216953
581.605,0.813576,1.34248,0.0602744,220685
578.876,0.805349,1.29821,0.063161,218032
